,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
90,2021-09-14,6.67e-06,6.7341e-06,6.44e-06,6.4887e-06,6297653516244.0,6.67e-06,6.7341e-06,6.44e-06,6.4887e-06,6297653516244.0,0.0,1.0
91,2021-09-15,6.7719e-06,6.9019e-06,6.5919e-06,6.6619e-06,7058916275734.0,6.7719e-06,6.9019e-06,6.5919e-06,6.6619e-06,7058916275734.0,0.0,1.0
92,2021-09-16,8.6456e-06,1.06478e-05,6.5261e-06,6.7739e-06,79216267697395.0,8.6456e-06,1.06478e-05,6.5261e-06,6.7739e-06,79216267697395.0,0.0,1.0
93,2021-09-17,8.4369e-06,9.5627e-06,8.1069e-06,8.6246e-06,81695888841872.0,8.4369e-06,9.5627e-06,8.1069e-06,8.6246e-06,81695888841872.0,0.0,1.0
94,2021-09-18,7.8469e-06,8.6331e-06,7.61e-06,8.44e-06,25497819007620.0,7.8469e-06,8.6331e-06,7.61e-06,8.44e-06,25497819007620.0,0.0,1.0
95,2021-09-19,8.1069e-06,8.4099e-06,7.36e-06,7.846e-06,28230547788566.0,8.1069e-06,8.4099e-06,7.36e-06,7.846e-06,28230547788566.0,0.0,1.0
96,2021-09-2,7.02e-06,8.1507e-06,6.8723e-06,8.1081e-06,24897150689717.0,7.02e-06,8.1507e-06,6.8723e-06,8.1081e-06,24897150689717.0,0.0,1.0
97,2021-09-21,6.8728e-06,7.3328e-06,6.6472e-06,7.02e-06,17087302567222.0,6.8728e-06,7.3328e-06,6.6472e-06,7.02e-06,17087302567222.0,0.0,1.0
98,2021-09-22,7.2535e-06,7.3235e-06,6.84e-06,6.88e-06,12665059412975.0,7.2535e-06,7.3235e-06,6.84e-06,6.88e-06,12665059412975.0,0.0,1.0
99,2021-09-23,7.6351e-06,7.7426e-06,7.0974e-06,7.2451e-06,17593808924035.0,7.6351e-06,7.7426e-06,7.0974e-06,7.2451e-06,17593808924035.0,0.0,1.0
100,2021-09-24,7.3765e-06,7.8733e-06,6.7464e-06,7.6333e-06,19259539002167.0,7.3765e-06,7.8733e-06,6.7464e-06,7.6333e-06,19259539002167.0,0.0,1.0
101,2021-09-25,7.3273e-06,7.6e-06,7.11e-06,7.38e-06,9679622772571.0,7.3273e-06,7.6e-06,7.11e-06,7.38e-06,9679622772571.0,0.0,1.0
102,2021-09-26,7.1033e-06,7.3266e-06,6.82e-06,7.3266e-06,8882988145830.0,7.1033e-06,7.3266e-06,6.82e-06,7.3266e-06,8882988145830.0,0.0,1.0
103,2021-09-27,6.98e-06,7.2639e-06,6.8939e-06,7.1039e-06,7513206517336.0,6.98e-06,7.2639e-06,6.8939e-06,7.1039e-06,7513206517336.0,0.0,1.0
104,2021-09-28,6.98e-06,7.1737e-06,6.82e-06,6.9775e-06,8075761773095.0,6.98e-06,7.1737e-06,6.82e-06,6.9775e-06,8075761773095.0,0.0,1.0
105,2021-09-29,7.0373e-06,7.1665e-06,6.9308e-06,6.97e-06,3829664997196.0,7.0373e-06,7.1665e-06,6.9308e-06,6.97e-06,3829664997196.0,0.0,1.0
106,2021-09-3,7.205e-06,7.435e-06,7.0198e-06,7.0497e-06,6621974703788.0,7.205e-06,7.435e-06,7.0198e-06,7.0497e-06,6621974703788.0,0.0,1.0
107,2021-10-01,7.7072e-06,7.8008e-06,7.16e-06,7.2136e-06,11271588791540.0,7.7072e-06,7.8008e-06,7.16e-06,7.2136e-06,11271588791540.0,0.0,1.0
108,2021-10-02,7.8736e-06,8.2473e-06,7.4236e-06,7.7073e-06,13836216218547.0,7.8736e-06,8.2473e-06,7.4236e-06,7.7073e-06,13836216218547.0,0.0,1.0
109,2021-10-03,8.5465e-06,9.0332e-06,7.6838e-06,7.87e-06,27173466581888.0,8.5465e-06,9.0332e-06,7.6838e-06,7.87e-06,27173466581888.0,0.0,1.0
110,2021-10-04,1.34831e-05,1.5027e-05,8.2e-06,8.5531e-06,155659324239013.0,1.34831e-05,1.5027e-05,8.2e-06,8.5531e-06,155659324239013.0,0.0,1.0
111,2021-10-05,1.7327e-05,2.15675e-05,1.20995e-05,1.348e-05,193071085022751.0,1.7327e-05,2.15675e-05,1.20995e-05,1.348e-05,193071085022751.0,0.0,1.0
112,2021-10-06,2.78946e-05,2.91131e-05,1.66394e-05,1.7327e-05,209642304213543.0,2.78946e-05,2.91131e-05,1.66394e-05,1.7327e-05,209642304213543.0,0.0,1.0
113,2021-10-07,2.2907e-05,3.52775e-05,2.04785e-05,2.78945e-05,260934389628374.0,2.2907e-05,3.52775e-05,2.04785e-05,2.78945e-05,260934389628374.0,0.0,1.0
114,2021-10-08,2.72564e-05,2.95e-05,2.05903e-05,2.29132e-05,164606219644411.0,2.72564e-05,2.95e-05,2.05903e-05,2.29132e-05,164606219644411.0,0.0,1.0
115,2021-10-09,2.6703e-05,3e-05,2.43392e-05,2.7269e-05,92485959489269.0,2.6703e-05,3e-05,2.43392e-05,2.7269e-05,92485959489269.0,0.0,1.0
116,2021-10-1,2.61397e-05,2.78539e-05,2.50729e-05,2.66965e-05,51496739906136.0,2.61397e-05,2.78539e-05,2.50729e-05,2.66965e-05,51496739906136.0,0.0,1.0
117,2021-10-11,3.06531e-05,3.20377e-05,2.59223e-05,2.61394e-05,94748544210169.0,3.06531e-05,3.20377e-05,2.59223e-05,2.61394e-05,94748544210169.0,0.0,1.0
118,2021-10-12,2.90463e-05,3.15873e-05,2.74366e-05,3.06532e-05,67613436353004.0,2.90463e-05,3.15873e-05,2.74366e-05,3.06532e-05,67613436353004.0,0.0,1.0
119,2021-10-13,2.90803e-05,3.07197e-05,2.76148e-05,2.90403e-05,39681896879018.0,2.90803e-05,3.07197e-05,2.76148e-05,2.90403e-05,39681896879018.0,0.0,1.0
120,2021-10-14,2.74264e-05,2.98464e-05,2.62575e-05,2.90808e-05,37949813186976.0,2.74264e-05,2.98464e-05,2.62575e-05,2.90808e-05,37949813186976.0,0.0,1.0
121,2021-10-15,2.5254e-05,2.76056e-05,2.33723e-05,2.742e-05,63275684121793.0,2.5254e-05,2.76056e-05,2.33723e-05,2.742e-05,63275684121793.0,0.0,1.0
122,2021-10-16,2.57137e-05,2.65963e-05,2.47e-05,2.52537e-05,28593181290304.0,2.57137e-05,2.65963e-05,2.47e-05,2.52537e-05,28593181290304.0,0.0,1.0
123,2021-10-17,2.7744e-05,2.89403e-05,2.4094e-05,2.57081e-05,28019307665791.0,2.7744e-05,2.89403e-05,2.4094e-05,2.57081e-05,28019307665791.0,0.0,1.0
