,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
173,2021-09-1,68.84,68.84,68.84,68.84,0,68.84,68.84,68.84,68.84,0,0.0,1.0
174,2021-09-13,68.99,68.99,68.99,68.99,0,68.99,68.99,68.99,68.99,0,0.0,1.0
175,2021-09-14,68.62,68.62,68.62,68.62,0,68.62,68.62,68.62,68.62,0,0.0,1.0
176,2021-09-15,69.2,69.2,69.2,69.2,0,69.2,69.2,69.2,69.2,0,0.0,1.0
177,2021-09-16,69.09,69.09,69.09,69.09,0,69.09,69.09,69.09,69.09,0,0.0,1.0
178,2021-09-17,68.46,68.46,68.46,68.46,0,68.46,68.46,68.46,68.46,0,0.0,1.0
179,2021-09-2,67.3,67.3,67.3,67.3,0,67.3,67.3,67.3,67.3,0,0.0,1.0
180,2021-09-21,67.25,67.25,67.25,67.25,0,67.25,67.25,67.25,67.25,0,0.0,1.0
181,2021-09-22,67.89,67.89,67.89,67.89,0,67.89,67.89,67.89,67.89,0,0.0,1.0
182,2021-09-23,68.72,68.72,68.72,68.72,0,68.72,68.72,68.72,68.72,0,0.0,1.0
183,2021-09-24,68.82,68.82,68.82,68.82,0,68.82,68.82,68.82,68.82,0,0.0,1.0
184,2021-09-27,68.63,68.63,68.63,68.63,0,68.63,68.63,68.63,68.63,0,0.0,1.0
185,2021-09-28,67.23,67.23,67.23,67.23,0,67.23,67.23,67.23,67.23,0,0.0,1.0
186,2021-09-29,67.35,67.35,67.35,67.35,0,67.35,67.35,67.35,67.35,0,0.0,1.0
187,2021-09-3,66.55,66.55,66.55,66.55,0,66.55,66.55,66.55,66.55,0,0.0,1.0
188,2021-10-01,67.31,67.31,67.31,67.31,0,67.31,67.31,67.31,67.31,0,0.0,1.0
189,2021-10-04,66.44,66.44,66.44,66.44,0,66.44,66.44,66.44,66.44,0,0.0,1.0
190,2021-10-05,67.15,67.15,67.15,67.15,0,67.15,67.15,67.15,67.15,0,0.0,1.0
191,2021-10-06,67.43,67.43,67.43,67.43,0,67.43,67.43,67.43,67.43,0,0.0,1.0
192,2021-10-07,68.0,68.0,68.0,68.0,0,68.0,68.0,68.0,68.0,0,0.0,1.0
193,2021-10-08,67.87,67.87,67.87,67.87,0,67.87,67.87,67.87,67.87,0,0.0,1.0
