,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
117,2021-06-22,390.24,391.09,387.47,388.24,2705442,388.9214695626,389.7685976097,386.16082875,386.9282270986,2705442,0.0,1.0
118,2021-06-23,389.82,391.14,389.7,390.35,2404155,388.5028886451,389.8184286713,388.3832940973,389.0310978981,2404155,0.0,1.0
119,2021-06-24,392.05,392.5185,391.67,391.89,2987820,390.7253539924,391.1922710396,390.3466379243,390.5658945953,2987820,0.0,1.0
120,2021-06-25,393.5,393.92,392.54,392.9,2863066,392.1704547788,392.5890356962,391.2136983961,391.5724820396,2863066,0.0,1.0
121,2021-06-28,394.32,394.45,392.83,394.03,2418472,392.987684189,393.1172449491,391.5027185534,392.6986640317,2418472,0.0,1.0
122,2021-06-29,393.16,393.94,392.66,393.35,2927626,393.16,393.94,392.66,393.35,2927626,1.3329,1.0
123,2021-06-3,393.52,394.131,392.72,392.72,3795925,393.52,394.131,392.72,392.72,3795925,0.0,1.0
124,2021-07-01,395.74,395.85,394.2062,394.3,3414515,395.74,395.85,394.2062,394.3,3414515,0.0,1.0
125,2021-07-02,398.75,399.05,396.525,396.85,4363111,398.75,399.05,396.525,396.85,4363111,0.0,1.0
126,2021-07-06,398.0,398.99,395.3,398.77,4331346,398.0,398.99,395.3,398.77,4331346,0.0,1.0
127,2021-07-07,399.37,399.66,396.68,398.67,4747830,399.37,399.66,396.68,398.67,4747830,0.0,1.0
128,2021-07-08,396.19,396.88,393.02,394.2,5817105,396.19,396.88,393.02,394.2,5817105,0.0,1.0
129,2021-07-09,400.37,400.65,397.42,397.63,3332168,400.37,400.65,397.42,397.63,3332168,0.0,1.0
130,2021-07-12,401.82,402.03,399.87,400.3,2929163,401.82,402.03,399.87,400.3,2929163,0.0,1.0
131,2021-07-13,400.46,402.5,400.18,401.08,4313092,400.46,402.5,400.18,401.08,4313092,0.0,1.0
132,2021-07-14,401.01,402.57,399.82,402.06,3332211,401.01,402.57,399.82,402.06,3332211,0.0,1.0
133,2021-07-15,399.72,400.38,397.805,399.74,4483895,399.72,400.38,397.805,399.74,4483895,0.0,1.0
134,2021-07-16,396.61,400.88,396.14,400.84,4516552,396.61,400.88,396.14,400.84,4516552,0.0,1.0
135,2021-07-19,390.68,392.26,387.93,391.78,12336206,390.68,392.26,387.93,391.78,12336206,0.0,1.0
136,2021-07-2,396.2,397.5,390.01,391.345,4043076,396.2,397.5,390.01,391.345,4043076,0.0,1.0
137,2021-07-21,399.53,399.62,397.27,397.48,2996601,399.53,399.62,397.27,397.48,2996601,0.0,1.0
138,2021-07-22,400.38,400.56,398.7,399.71,2575749,400.38,400.56,398.7,399.71,2575749,0.0,1.0
139,2021-07-23,404.38,404.75,401.58,402.17,3151949,404.38,404.75,401.58,402.17,3151949,0.0,1.0
140,2021-07-26,405.41,405.42,403.82,403.92,2374331,405.41,405.42,403.82,403.92,2374331,0.0,1.0
141,2021-07-27,403.61,404.45,400.8,404.45,3626075,403.61,404.45,400.8,404.45,3626075,0.0,1.0
142,2021-07-28,403.39,404.76,402.04,404.17,3763730,403.39,404.76,402.04,404.17,3763730,0.0,1.0
143,2021-07-29,405.13,406.13,404.35,404.36,2212865,405.13,406.13,404.35,404.36,2212865,0.0,1.0
144,2021-07-3,403.15,404.53,402.4697,402.59,5204480,403.15,404.53,402.4697,402.59,5204480,0.0,1.0
145,2021-08-02,402.33,405.36,401.94,404.78,5814735,402.33,405.36,401.94,404.78,5814735,0.0,1.0
146,2021-08-03,405.58,405.66,400.92,403.08,4129628,405.58,405.66,400.92,403.08,4129628,0.0,1.0
147,2021-08-04,403.64,404.86,403.34,404.31,3880216,403.64,404.86,403.34,404.31,3880216,0.0,1.0
148,2021-08-05,406.16,406.19,404.38,404.7,3052826,406.16,406.19,404.38,404.7,3052826,0.0,1.0
149,2021-08-06,406.86,407.18,406.17,406.44,2486923,406.86,407.18,406.17,406.44,2486923,0.0,1.0
150,2021-08-09,406.47,407.0492,405.69,406.75,1984384,406.47,407.0492,405.69,406.75,1984384,0.0,1.0
151,2021-08-1,406.98,407.67,406.23,406.91,2400730,406.98,407.67,406.23,406.91,2400730,0.0,1.0
152,2021-08-11,407.96,408.07,406.91,408.0,3554430,407.96,408.07,406.91,408.0,3554430,0.0,1.0
153,2021-08-12,409.15,409.33,406.97,407.82,2320453,409.15,409.33,406.97,407.82,2320453,0.0,1.0
154,2021-08-13,409.96,409.96,409.18,409.64,2223563,409.96,409.96,409.18,409.64,2223563,0.0,1.0
155,2021-08-16,410.94,411.01,407.15,408.71,3385158,410.94,411.01,407.15,408.71,3385158,0.0,1.0
156,2021-08-17,408.23,409.05,405.31,408.41,5186251,408.23,409.05,405.31,408.41,5186251,0.0,1.0
157,2021-08-18,403.84,408.75,403.54,407.22,4878277,403.84,408.75,403.54,407.22,4878277,0.0,1.0
158,2021-08-19,404.41,405.55,400.931,401.09,5505717,404.41,405.55,400.931,401.09,5505717,0.0,1.0
159,2021-08-2,407.61,407.92,404.26,404.68,3263571,407.61,407.92,404.26,404.68,3263571,0.0,1.0
160,2021-08-23,411.22,412.08,409.23,409.25,3259398,411.22,412.08,409.23,409.25,3259398,0.0,1.0
161,2021-08-24,411.87,412.36,411.35,411.9,3006487,411.87,412.36,411.35,411.9,3006487,0.0,1.0
162,2021-08-25,412.63,413.21,411.67,412.06,3261412,412.63,413.21,411.67,412.06,3261412,0.0,1.0
163,2021-08-26,410.22,412.66,410.2,412.41,4707561,410.22,412.66,410.2,412.41,4707561,0.0,1.0
164,2021-08-27,413.86,414.33,411.02,411.09,3882200,413.86,414.33,411.02,411.09,3882200,0.0,1.0
165,2021-08-3,415.76,416.56,414.39,414.66,2811785,415.76,416.56,414.39,414.66,2811785,0.0,1.0
166,2021-08-31,415.05,416.02,414.58,415.66,6062916,415.05,416.02,414.58,415.66,6062916,0.0,1.0
167,2021-09-01,415.49,416.59,415.16,416.05,3256370,415.49,416.59,415.16,416.05,3256370,0.0,1.0
168,2021-09-02,416.73,417.44,415.495,416.8,2836923,416.73,417.44,415.495,416.8,2836923,0.0,1.0
169,2021-09-03,416.57,417.0593,415.16,415.58,3743999,416.57,417.0593,415.16,415.58,3743999,0.0,1.0
170,2021-09-07,415.03,416.29,414.42,416.27,3542491,415.03,416.29,414.42,416.27,3542491,0.0,1.0
171,2021-09-08,414.63,415.26,412.6731,414.53,4012604,414.63,415.26,412.6731,414.53,4012604,0.0,1.0
172,2021-09-09,412.77,416.07,412.57,414.34,3887829,412.77,416.07,412.57,414.34,3887829,0.0,1.0
173,2021-09-1,409.58,415.1,409.415,414.69,4035509,409.58,415.1,409.415,414.69,4035509,0.0,1.0
174,2021-09-13,410.54,412.71,408.31,412.52,4738340,410.54,412.71,408.31,412.52,4738340,0.0,1.0
175,2021-09-14,408.41,412.18,407.49,412.02,3657667,408.41,412.18,407.49,412.02,3657667,0.0,1.0
176,2021-09-15,411.82,412.2578,407.7,408.79,3891386,411.82,412.2578,407.7,408.79,3891386,0.0,1.0
177,2021-09-16,411.11,412.19,408.23,411.27,3351499,411.11,412.19,408.23,411.27,3351499,0.0,1.0
178,2021-09-17,407.08,410.78,406.77,410.35,5396095,407.08,410.78,406.77,410.35,5396095,0.0,1.0
179,2021-09-2,400.43,402.64,395.57,401.11,10942737,400.43,402.64,395.57,401.11,10942737,0.0,1.0
180,2021-09-21,400.04,403.9,399.44,402.66,6418124,400.04,403.9,399.44,402.66,6418124,0.0,1.0
181,2021-09-22,403.9,405.85,401.26,402.17,6004773,403.9,405.85,401.26,402.17,6004773,0.0,1.0
182,2021-09-23,408.78,410.32,405.47,405.71,4098043,408.78,410.32,405.47,405.71,4098043,0.0,1.0
183,2021-09-24,409.46,410.13,406.95,407.17,3417688,409.46,410.13,406.95,407.17,3417688,0.0,1.0
184,2021-09-27,408.3,409.57,407.59,408.4208,3546600,408.3,409.57,407.59,408.4208,3546600,0.0,1.0
185,2021-09-28,400.14,405.87,399.33,405.55,8201548,400.14,405.87,399.33,405.55,8201548,0.0,1.0
