,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
104,2021-06-03,420.41,421.63,417.9,419.52,3140768,417.6130435609,418.8249269917,415.119742404,416.7289646646,3140768,0.0,1.0
105,2021-06-04,424.24,424.56,422.32,422.37,2586325,421.4175628559,421.7354339197,419.510336473,419.5600038267,2586325,0.0,1.0
106,2021-06-07,423.88,424.43,422.86,424.25,4254704,421.0599579091,421.6062988001,420.0467438932,421.4274963267,4254704,0.0,1.0
107,2021-06-08,423.9,424.88,421.98,424.82,3667239,421.0798248506,422.0533049836,419.1725984677,421.9937041591,3667239,0.0,1.0
108,2021-06-09,423.22,424.92,423.04,424.85,3653797,420.40434884,422.0930388665,420.2255463666,422.0235045713,3653797,0.0,1.0
109,2021-06-1,424.04,425.04,421.99,423.42,3075660,422.4356184455,423.4318348837,420.3933747472,421.8179642538,3075660,1.224874,1.0
110,2021-06-11,424.74,424.84,423.26,424.68,2166721,423.1329699522,423.232591596,421.6585696237,423.0731969659,2166721,0.0,1.0
111,2021-06-14,425.76,425.78,423.54,424.92,2158829,424.1491107192,424.1690350479,421.9375102264,423.3122889111,2158829,0.0,1.0
112,2021-06-15,424.93,425.94,423.9988,425.9,4528505,423.3222510755,424.328429678,422.3945743282,424.2885810205,4528505,0.0,1.0
113,2021-06-16,422.58,425.28,420.31,425.12,4764429,420.9811424457,423.6709268288,418.7197311311,423.5115321987,4764429,0.0,1.0
114,2021-06-17,422.45,423.44,419.75,422.08,4336299,420.8516343088,421.8378885826,418.1618499257,420.4830342267,4336299,0.0,1.0
115,2021-06-18,416.77,419.61,416.48,418.97,7290719,415.1931249399,418.0223796243,414.9042221728,417.3848011039,7290719,0.0,1.0
116,2021-06-21,422.65,422.87,417.73,418.62,4110960,421.0508775964,421.2700452128,416.1494927206,417.0361253506,4110960,0.0,1.0
117,2021-06-22,424.66,425.79,421.89,422.67,4447785,423.0532726372,424.1789972123,420.2937531034,421.0708019252,4447785,0.0,1.0
118,2021-06-23,424.41,425.86,424.33,424.97,2744107,422.8042185276,424.248732363,422.7245212126,423.362099733,2744107,0.0,1.0
119,2021-06-24,426.87,427.38,426.44,426.69,4817492,425.2549109655,425.762981349,424.8265378971,425.0755920067,4817492,0.0,1.0
120,2021-06-25,428.44,428.91,427.4,427.76,4171497,426.8189707735,427.2871924994,425.7829056778,426.1415435955,4171497,0.0,1.0
